datetime,TXFC2,TXFD1,TXFE1,TXFL1,cash,commission,total,returns,equity_curve,drawdown
2020-12-18 11:32:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:33:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:34:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:35:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:36:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:37:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:38:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:39:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:40:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:41:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:42:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:43:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:44:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:45:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:46:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:47:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:48:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:49:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:50:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:51:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:52:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:53:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:54:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:55:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:56:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:57:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:58:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 11:59:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:00:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:01:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:02:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:03:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:04:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:05:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:06:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:07:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:08:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:09:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:10:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:11:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:12:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:13:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:14:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:15:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:16:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:17:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:18:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:19:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:20:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:21:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:22:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:23:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:24:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:25:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:26:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:27:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:28:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:29:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:30:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:31:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:32:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:33:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:34:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:35:00,0.0,0.0,0.0,1332500.0,3667985.700000002,14.300000000000002,5000485.700000002,0.0,1.0000971399999996,0.0009810400000000996
2020-12-18 12:36:00,0.0,0.0,0.0,1329700.0,3667985.700000002,14.300000000000002,4997685.700000002,-0.0005599456068837716,0.9995371399999996,0.0015410400000001045
2020-12-18 12:37:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,-2.601203993313206e-07,0.9995368799999996,0.0015413000000000787
2020-12-18 12:38:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:39:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:40:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:41:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:42:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:43:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:44:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:45:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:46:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:47:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:48:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:49:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:50:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:51:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:52:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:53:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:54:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:55:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:56:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:57:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:58:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 12:59:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:00:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:01:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:02:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:03:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:04:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:05:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:06:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:07:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:08:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:09:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:10:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:11:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:12:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:13:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:14:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:15:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:16:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:17:00,0.0,0.0,0.0,0.0,4997684.400000002,15.600000000000003,4997684.400000002,0.0,0.9995368799999996,0.0015413000000000787
2020-12-18 13:18:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,-2.601204669439028e-07,0.9995366199999997,0.0015415600000000529
2020-12-18 13:19:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:20:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:21:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:22:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:23:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:24:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:25:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:26:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:27:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:28:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:29:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:30:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:31:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:32:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:33:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:34:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:35:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:36:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:37:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:38:00,0.0,0.0,0.0,1330200.0,3667483.1000000024,16.900000000000002,4997683.100000002,0.0,0.9995366199999997,0.0015415600000000529
2020-12-18 13:39:00,0.0,0.0,0.0,1329100.0,3667483.1000000024,16.900000000000002,4996583.100000002,-0.00022010199086053284,0.9993166199999997,0.0017615600000000509
2020-12-18 13:40:00,0.0,0.0,0.0,1329300.0,3667483.1000000024,16.900000000000002,4996783.100000002,4.0027353893190565e-05,0.9993566199999997,0.0017215600000000109
2020-12-18 13:41:00,0.0,0.0,0.0,1329300.0,3667483.1000000024,16.900000000000002,4996783.100000002,0.0,0.9993566199999997,0.0017215600000000109
2020-12-18 13:42:00,0.0,0.0,0.0,1329300.0,3667483.1000000024,16.900000000000002,4996783.100000002,0.0,0.9993566199999997,0.0017215600000000109
2020-12-18 13:43:00,0.0,0.0,0.0,1329300.0,3667483.1000000024,16.900000000000002,4996783.100000002,0.0,0.9993566199999997,0.0017215600000000109
2020-12-18 13:44:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,-2.601673864122134e-07,0.9993563599999997,0.001721819999999985
2020-12-18 13:45:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:46:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:47:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:48:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:49:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:50:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:51:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:52:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:53:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:54:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:55:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:56:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:57:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:58:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 08:59:00,0.0,0.0,0.0,0.0,4996781.800000003,18.200000000000003,4996781.800000003,0.0,0.9993563599999997,0.001721819999999985
2020-12-21 09:00:00,0.0,0.0,0.0,1330000.0,3666780.500000003,19.500000000000004,4996780.500000003,-2.601674541358179e-07,0.9993560999999997,0.0017220799999999592
2020-12-21 09:01:00,0.0,0.0,0.0,1330000.0,3666780.500000003,19.500000000000004,4996780.500000003,0.0,0.9993560999999997,0.0017220799999999592
2020-12-21 09:02:00,0.0,0.0,0.0,1330000.0,3666780.500000003,19.500000000000004,4996780.500000003,0.0,0.9993560999999997,0.0017220799999999592
2020-12-21 09:03:00,0.0,0.0,0.0,1330000.0,3666780.500000003,19.500000000000004,4996780.500000003,0.0,0.9993560999999997,0.0017220799999999592
2020-12-21 09:04:00,0.0,0.0,0.0,1330000.0,3666780.500000003,19.500000000000004,4996780.500000003,0.0,0.9993560999999997,0.0017220799999999592
2020-12-21 09:05:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.00018011597667744184,0.9995360999999998,0.0015420799999998902
2020-12-21 09:06:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:07:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:08:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:09:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:10:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:11:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:12:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:13:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:14:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:15:00,0.0,0.0,0.0,1330900.0,3666780.500000003,19.500000000000004,4997680.500000003,0.0,0.9995360999999998,0.0015420799999998902
2020-12-21 09:16:00,0.0,0.0,0.0,0.0,4997679.200000003,20.800000000000004,4997679.200000003,-2.601206698926717e-07,0.99953584,0.0015423399999997534
2020-12-21 09:17:00,0.0,0.0,0.0,0.0,4997679.200000003,20.800000000000004,4997679.200000003,0.0,0.99953584,0.0015423399999997534
2020-12-21 09:18:00,0.0,0.0,0.0,0.0,4997679.200000003,20.800000000000004,4997679.200000003,0.0,0.99953584,0.0015423399999997534
2020-12-21 09:19:00,0.0,0.0,0.0,0.0,4997679.200000003,20.800000000000004,4997679.200000003,0.0,0.99953584,0.0015423399999997534
2020-12-21 09:20:00,0.0,0.0,0.0,0.0,4997679.200000003,20.800000000000004,4997679.200000003,0.0,0.99953584,0.0015423399999997534
2020-12-21 09:21:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,-2.601207376162762e-07,0.99953558,0.0015425999999997275
2020-12-21 09:22:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,0.0,0.99953558,0.0015425999999997275
2020-12-21 09:23:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,0.0,0.99953558,0.0015425999999997275
2020-12-21 09:24:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,0.0,0.99953558,0.0015425999999997275
2020-12-21 09:25:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,0.0,0.99953558,0.0015425999999997275
2020-12-21 09:26:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,0.0,0.99953558,0.0015425999999997275
2020-12-21 09:27:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,0.0,0.99953558,0.0015425999999997275
2020-12-21 09:28:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,0.0,0.99953558,0.0015425999999997275
2020-12-21 09:29:00,0.0,0.0,0.0,1330900.0,3666777.900000003,22.100000000000005,4997677.900000003,0.0,0.99953558,0.0015425999999997275
2020-12-21 09:30:00,0.0,0.0,0.0,1318400.0,3666777.900000003,22.100000000000005,4985177.900000003,-0.0025011615894653394,0.99703558,0.004042599999999674
